"","V","W","delta1","delta2","delta3","R"
"3922",0.0750366626474105,0.0874230459565297,TRUE,FALSE,FALSE,0.0748441012809053
"3923",0.0712545264880745,0.476661666470086,TRUE,FALSE,TRUE,0.107215454941615
"3924",0.433102242899861,0.584512506767813,TRUE,FALSE,FALSE,0.120005519757979
"3925",0.244318568066434,0.459421843024406,TRUE,FALSE,TRUE,0.0705559197347611
"3926",0.198873792689608,0.26947528871242,TRUE,FALSE,FALSE,0.113612387818284
"3927",0.280515304632104,0,FALSE,TRUE,FALSE,0.0835703749442473
"3928",0.211255284280942,0,FALSE,TRUE,FALSE,0.1467482148204
"3929",0.160786694451235,0,FALSE,FALSE,FALSE,0.135732118575834
"3930",0.0837386377322408,0.61,TRUE,FALSE,FALSE,0.149554839031771
"3931",0.0557665677906591,0.323294667630155,TRUE,FALSE,TRUE,0.147277132165618
"3932",0.212332402036848,0,FALSE,TRUE,FALSE,0.107296682475135
"3933",0.0705525627359748,0,FALSE,FALSE,FALSE,0.0539965509902686
"3934",0.122739211064428,0,FALSE,FALSE,FALSE,0.0726765888044611
"3935",0.0835539388669099,0.36755946781438,TRUE,FALSE,TRUE,0.0643982898909599
"3936",0.259035365801716,0.568752179440141,TRUE,FALSE,TRUE,0.0546663118060678
"3937",0.16923743583722,0.212410228899725,TRUE,FALSE,FALSE,0.122892661346123
"3938",0.0578291781853325,0.61,TRUE,FALSE,FALSE,0.063785640662536
"3939",0.101060907370726,0.194704800820909,TRUE,FALSE,FALSE,0.133990239561535
"3940",0.173398803675702,0,FALSE,TRUE,FALSE,0.128450977592729
"3941",0.0507819425390712,0.61,TRUE,FALSE,FALSE,0.0972294348757714
"3942",0.41728577070023,0,FALSE,TRUE,FALSE,0.108058547694236
"3943",0.245675654714593,0.267130977667389,TRUE,FALSE,FALSE,0.12980170508381
"3944",0.230995173961855,0,FALSE,FALSE,FALSE,0.0544871279736981
"3945",0.113697856825074,0,FALSE,FALSE,FALSE,0.0932954819640145
"3946",0.0912406171582534,0,FALSE,TRUE,FALSE,0.0627570453332737
"3947",0.169656932744817,0,FALSE,TRUE,FALSE,0.0561117477947846
"3948",0.114247008928831,0,FALSE,FALSE,FALSE,0.0904073399258778
"3949",0.248848568380513,0.583501705443592,TRUE,FALSE,FALSE,0.0818719154922292
"3950",0.058661260378843,0.158098134620627,TRUE,FALSE,TRUE,0.065504664927721
"3951",0.134489134605974,0,FALSE,FALSE,FALSE,0.121243973448873
"3952",0.129547372280326,0,FALSE,FALSE,FALSE,0.0878571232780814
"3953",0.0712471045343867,0.165593568336278,TRUE,FALSE,FALSE,0.0794769391184673
"3954",0.0860733214732125,0.352202927253374,TRUE,FALSE,TRUE,0.115809141052887
"3955",0.357044595479965,0,FALSE,FALSE,FALSE,0.142799693578854
"3956",0.0509865108859498,0.343955082828792,TRUE,FALSE,FALSE,0.112544058240019
"3957",0.61,0,FALSE,FALSE,FALSE,0.0878576673567295
"3958",0.432493911754088,0.61,TRUE,FALSE,FALSE,0.0852216755272821
"3959",0.1593618910847,0.336170277730566,TRUE,FALSE,TRUE,0.140969765558839
"3960",0.15549672425298,0,FALSE,TRUE,FALSE,0.0604673793306574
"3961",0.153095362619435,0.61,TRUE,FALSE,FALSE,0.0990915873320773
"3962",0.209436679957435,0,FALSE,FALSE,FALSE,0.0986074791289866
"3963",0.207662280041041,0,FALSE,TRUE,FALSE,0.0584114099387079
"3964",0.0756257991539314,0,FALSE,FALSE,FALSE,0.0655040138168261
"3965",0.169511655058001,0.351314684771933,TRUE,FALSE,FALSE,0.0651025478029624
"3966",0.196003281866132,0.61,TRUE,FALSE,FALSE,0.0522728309035301
"3967",0.158454211102799,0,FALSE,FALSE,FALSE,0.0893175167962909
"3968",0.178238017880358,0,FALSE,FALSE,FALSE,0.0760540733346716
"3969",0.177157689629107,0,FALSE,TRUE,FALSE,0.098766975174658
"3970",0.114749538712204,0,FALSE,FALSE,FALSE,0.0545757005456835
"3971",0.103464804298794,0.246598822251597,TRUE,FALSE,TRUE,0.120642100903206
"3972",0.238006123841119,0.517556953518685,TRUE,FALSE,TRUE,0.0570511458907276
"3973",0.18638903825868,0.345832029799931,TRUE,FALSE,FALSE,0.138391924998723
"3974",0.29094558580831,0,FALSE,TRUE,FALSE,0.135436837072484
"3975",0.0784388905124996,0.61,TRUE,FALSE,FALSE,0.0584865061100572
"3976",0.235762328822538,0,FALSE,TRUE,FALSE,0.0995356536237523
"3977",0.174681968767638,0.21507972020184,TRUE,FALSE,TRUE,0.0780380117706954
"3978",0.135673258686438,0,FALSE,FALSE,FALSE,0.123577040387318
"3979",0.373305843463561,0,FALSE,FALSE,FALSE,0.115664978232235
"3980",0.106497061951086,0,FALSE,FALSE,FALSE,0.0981885174289346
"3981",0.109179604481468,0.198954331199639,TRUE,FALSE,FALSE,0.143579847388901
"3982",0.145223391629205,0.161404949266125,TRUE,FALSE,TRUE,0.0860403954284266
"3983",0.107457058907312,0.414268534424822,TRUE,FALSE,TRUE,0.103848944418132
"3984",0.0819607740567402,0.61,TRUE,FALSE,FALSE,0.056302016065456
"3985",0.0583697200284047,0.61,TRUE,FALSE,FALSE,0.149944579531439
"3986",0.206091491086025,0.61,TRUE,FALSE,FALSE,0.0800449074711651
"3987",0.165040616740759,0,FALSE,TRUE,FALSE,0.100746969389729
"3988",0.187938778869341,0,FALSE,FALSE,FALSE,0.0781274526380002
"3989",0.131590791694877,0,FALSE,TRUE,FALSE,0.124329362693243
"3990",0.189622434461489,0,FALSE,FALSE,FALSE,0.0728751280345023
"3991",0.254752870818168,0.61,TRUE,FALSE,FALSE,0.0945976700633764
"3992",0.348041375736611,0,FALSE,FALSE,FALSE,0.104451086465269
"3993",0.095315150162588,0.430716154561378,TRUE,FALSE,FALSE,0.0925376281840727
"3994",0.30001230702716,0.61,TRUE,FALSE,FALSE,0.145900886435993
"3995",0.116313042424054,0.474066066488108,TRUE,FALSE,FALSE,0.111733110109344
"3996",0.307156180987238,0,FALSE,TRUE,FALSE,0.0820974989328533
"3997",0.105586062775668,0.61,TRUE,FALSE,FALSE,0.0502903864253312
"3998",0.123921473639431,0.271487031668709,TRUE,FALSE,FALSE,0.146535974903964
"3999",0.143754834132646,0,FALSE,FALSE,FALSE,0.0757258803350851
"4000",0.0719433713267148,0.189191249626506,TRUE,FALSE,TRUE,0.124392581335269
"4001",0.204256972432655,0,FALSE,TRUE,FALSE,0.121945449477062
"4002",0.105895653631031,0,FALSE,TRUE,FALSE,0.0761656550457701
"4003",0.18001373277782,0.516951493761107,TRUE,FALSE,TRUE,0.11781377622392
"4004",0.0776378209099274,0.307328633713579,TRUE,FALSE,TRUE,0.143828561226837
"4005",0.269732295023277,0,FALSE,FALSE,FALSE,0.147224829951301
"4006",0.150662158265531,0,FALSE,FALSE,FALSE,0.078829761617817
"4007",0.253838013418119,0,FALSE,FALSE,FALSE,0.0741967607056722
"4008",0.545505170914783,0,FALSE,TRUE,FALSE,0.103862217161804
"4009",0.0645380620329991,0.0694820509521515,TRUE,FALSE,FALSE,0.063333247276023
"4010",0.159713377435907,0,FALSE,TRUE,FALSE,0.108459780435078
"4011",0.445830081242553,0,FALSE,FALSE,FALSE,0.0839603949803859
"4012",0.121538457240515,0.177576486486942,TRUE,FALSE,FALSE,0.143585787154734
"4013",0.0783467821676347,0.330451749481951,TRUE,FALSE,TRUE,0.0706426952267066
"4014",0.0564208017761871,0.162320916890167,TRUE,FALSE,FALSE,0.141715409117751
"4015",0.287965278307512,0.53301316757663,TRUE,FALSE,FALSE,0.117519985046238
"4016",0.0846574003139715,0.108272951157272,TRUE,FALSE,FALSE,0.0834400013787672
"4017",0.137739902661004,0.44890870026075,TRUE,FALSE,FALSE,0.0707335096318275
"4018",0.13273802384059,0.61,TRUE,FALSE,FALSE,0.144634972163476
"4019",0.224201661392237,0,FALSE,TRUE,FALSE,0.128696264466271
"4020",0.447439669698858,0.477862998703495,TRUE,FALSE,FALSE,0.131292012380436
"4021",0.191484154009345,0.61,TRUE,FALSE,FALSE,0.14523461679928
"4022",0.128655464866237,0.253791988364215,TRUE,FALSE,FALSE,0.0644690018380061
"4023",0.0771422895494623,0.496254122352643,TRUE,FALSE,FALSE,0.124580374942161
"4024",0.352814988645279,0,FALSE,TRUE,FALSE,0.137387802870944
"4025",0.145988568673816,0.318492131424136,TRUE,FALSE,FALSE,0.0886536518810317
"4026",0.129474437844475,0.61,TRUE,FALSE,FALSE,0.0600755851948634
"4027",0.208478763041958,0,FALSE,TRUE,FALSE,0.133127576066181
"4028",0.126759148234128,0.197407316579483,TRUE,FALSE,FALSE,0.127460927399807
"4029",0.132319944820713,0.288762412873146,TRUE,FALSE,TRUE,0.132735307491384
"4030",0.0765945485071149,0,FALSE,FALSE,FALSE,0.054799343412742
"4031",0.173619215758853,0.204551612446757,TRUE,FALSE,TRUE,0.0856124064652249
"4032",0.119043560639565,0,FALSE,FALSE,FALSE,0.117276575020514
"4033",0.272398216489219,0,FALSE,TRUE,FALSE,0.0519950899062678
"4034",0.226917409004568,0.61,TRUE,FALSE,FALSE,0.0937315110582858
"4035",0.231268682147635,0,FALSE,TRUE,FALSE,0.0850579460849985
"4036",0.349316767939172,0.459869904420339,TRUE,FALSE,FALSE,0.130241804732941
"4037",0.0567493420577813,0.382541143215531,TRUE,FALSE,TRUE,0.119331866502762
"4038",0.152732904133901,0,FALSE,TRUE,FALSE,0.0663598232204095
"4039",0.209389257256934,0.218442777800374,TRUE,FALSE,FALSE,0.100348655763082
"4040",0.162561755017645,0,FALSE,FALSE,FALSE,0.118875449243933
"4041",0.106491146539338,0,FALSE,FALSE,FALSE,0.0721993513172492
"4042",0.191582883305467,0.61,TRUE,FALSE,FALSE,0.119606796558946
"4043",0.103682870242121,0.465668615372851,TRUE,FALSE,FALSE,0.129347298713401
"4044",0.25983002958235,0,FALSE,TRUE,FALSE,0.0651416921522468
"4045",0.418065848093318,0,FALSE,TRUE,FALSE,0.111146976356395
"4046",0.14220492200512,0,FALSE,TRUE,FALSE,0.0941049920395017
"4047",0.575674017335928,0,FALSE,TRUE,FALSE,0.11828190756496
"4048",0.40102461261095,0.582103376564595,TRUE,FALSE,FALSE,0.141569471685216
"4049",0.116140904897804,0.230201368499547,TRUE,FALSE,FALSE,0.109379003802314
"4050",0.225529328222978,0.465581654107614,TRUE,FALSE,FALSE,0.0892584645422176
"4051",0.108906694563565,0,FALSE,TRUE,FALSE,0.051825249241665
"4052",0.175029045529664,0,FALSE,FALSE,FALSE,0.135067979432642
"4053",0.0685936891367115,0.0869637134484947,TRUE,FALSE,FALSE,0.0854042224120349
"4054",0.175087708723731,0,FALSE,FALSE,FALSE,0.141707804729231
"4055",0.341787340540555,0.519198024950406,TRUE,FALSE,FALSE,0.14306385521777
"4056",0.224161741422464,0,FALSE,TRUE,FALSE,0.0963581758085638
"4057",0.168101671334869,0.178997755939824,TRUE,FALSE,TRUE,0.134774886025116
"4058",0.300353254098445,0,FALSE,FALSE,FALSE,0.118379335058853
"4059",0.0521516186513601,0.134432830729315,TRUE,FALSE,TRUE,0.0595130457077175
"4060",0.11193675489832,0.61,TRUE,FALSE,FALSE,0.0574620055267587
"4061",0.154813338567699,0.205099326776609,TRUE,FALSE,TRUE,0.0968081356724724
"4062",0.0766869453918698,0.228019739204969,TRUE,FALSE,TRUE,0.0587204160401598
"4063",0.0558309234309045,0.130800427948281,TRUE,FALSE,TRUE,0.121756783570163
"4064",0.13805600435552,0,FALSE,FALSE,FALSE,0.131957112578675
"4065",0.093477601153283,0.117096287850759,TRUE,FALSE,FALSE,0.10045954505913
"4066",0.2246810561046,0,FALSE,FALSE,FALSE,0.0785296491812915
"4067",0.169918466997458,0,FALSE,FALSE,FALSE,0.125772917782888
"4068",0.103695161795869,0.186972273956053,TRUE,FALSE,FALSE,0.0939906583866104
"4069",0.0712096905747298,0.585070571518104,TRUE,FALSE,TRUE,0.0960273233009502
"4070",0.0884510196279734,0,FALSE,FALSE,FALSE,0.0527793559245765
"4071",0.163690105582765,0.550833062992847,TRUE,FALSE,FALSE,0.123865919932723
"4072",0.527418065972811,0,FALSE,TRUE,FALSE,0.0690620733890683
"4073",0.161514506689981,0,FALSE,TRUE,FALSE,0.0602445837575942
"4074",0.232274773227982,0,FALSE,FALSE,FALSE,0.0823644070653245
"4075",0.250696155456975,0,FALSE,TRUE,FALSE,0.106040545320138
"4076",0.176198799561754,0,FALSE,FALSE,FALSE,0.141453579836525
"4077",0.106034606136161,0,FALSE,FALSE,FALSE,0.0963409028947353
"4078",0.175385029581821,0,FALSE,TRUE,FALSE,0.0762860039481893
"4079",0.423722853239363,0,FALSE,TRUE,FALSE,0.114639325160533
"4080",0.106074953328173,0.371601290833283,TRUE,FALSE,TRUE,0.0827535840682685
"4081",0.216344657761652,0,FALSE,TRUE,FALSE,0.0566484156763181
"4082",0.200983554722328,0.568569008891887,TRUE,FALSE,FALSE,0.0759378734044731
"4083",0.0918996983845073,0.598579874578591,TRUE,FALSE,TRUE,0.0936269310768694
"4084",0.160792916830798,0.268120454633162,TRUE,FALSE,FALSE,0.120867570466362
"4085",0.226873289654031,0,FALSE,FALSE,FALSE,0.0885890273842961
"4086",0.470878885560702,0,FALSE,TRUE,FALSE,0.0804045331198722
"4087",0.580848385931409,0,FALSE,FALSE,FALSE,0.071679090987891
"4088",0.373090503996835,0,FALSE,TRUE,FALSE,0.125226698140614
"4089",0.0839904506193565,0.160193456582298,TRUE,FALSE,FALSE,0.103092764457688
"4090",0.227361663302021,0.351374768848229,TRUE,FALSE,FALSE,0.114064896362834
"4091",0.188741736897898,0.265640987826047,TRUE,FALSE,TRUE,0.10587293964345
"4092",0.320947269854607,0,FALSE,TRUE,FALSE,0.0945947658969089
"4093",0.166768473266936,0.44556495344732,TRUE,FALSE,FALSE,0.116138759604655
"4094",0.0878582497360185,0,FALSE,FALSE,FALSE,0.0540263131959364
"4095",0.275666695547621,0,FALSE,TRUE,FALSE,0.132918790727854
"4096",0.0745571584576095,0.403427351210193,TRUE,FALSE,TRUE,0.0607071664882824
"4097",0.61,0,FALSE,FALSE,FALSE,0.128805662901141
"4098",0.144675609588477,0,FALSE,FALSE,FALSE,0.0578414884163067
"4099",0.169255110877566,0,FALSE,FALSE,FALSE,0.0989067214308307
"4100",0.168128255362207,0,FALSE,TRUE,FALSE,0.133762670657597
"4101",0.276132557215169,0,FALSE,FALSE,FALSE,0.101257726689801
"4102",0.231041104488335,0,FALSE,TRUE,FALSE,0.13396532270126
"4103",0.0583013895296273,0.183541043754667,TRUE,FALSE,FALSE,0.114283697074279
"4104",0.0986873862667721,0,FALSE,FALSE,FALSE,0.0884024068713188
"4105",0.19280119632162,0.23203262926681,TRUE,FALSE,TRUE,0.111153473099694
"4106",0.160979998600669,0,FALSE,FALSE,FALSE,0.13944653661456
"4107",0.156864771452263,0.346643195921079,TRUE,FALSE,TRUE,0.0501973910490051
"4108",0.273143428365268,0.43175973888517,TRUE,FALSE,TRUE,0.145393811934628
"4109",0.0791555144899283,0.61,TRUE,FALSE,FALSE,0.132794301724061
"4110",0.101011768298356,0,FALSE,TRUE,FALSE,0.0947314721299335
"4111",0.143878300138749,0,FALSE,FALSE,FALSE,0.068448986322619
"4112",0.241947111087225,0.324574612919241,TRUE,FALSE,FALSE,0.0780173331964761
"4113",0.167119474873763,0,FALSE,TRUE,FALSE,0.0805945501662791
"4114",0.183356854250839,0,FALSE,TRUE,FALSE,0.113433687249199
"4115",0.142516804903232,0,FALSE,TRUE,FALSE,0.0512140000937507
"4116",0.107118010973241,0,FALSE,TRUE,FALSE,0.106303350441158
"4117",0.239888914909925,0.284698373661377,TRUE,FALSE,FALSE,0.123022706969641
"4118",0.492036100525825,0,FALSE,FALSE,FALSE,0.119845226011239
"4119",0.138209861410772,0.243287980882451,TRUE,FALSE,FALSE,0.111909435456619
"4120",0.428336525714022,0,FALSE,TRUE,FALSE,0.0777540512615815
"4121",0.150519987687042,0.186134519870393,TRUE,FALSE,FALSE,0.0751836152048782
"4122",0.153143589430793,0.418192444422096,TRUE,FALSE,TRUE,0.0636148880701512
"4123",0.214033781959545,0.321952006455493,TRUE,FALSE,TRUE,0.104768497869372
"4124",0.133742959517986,0,FALSE,FALSE,FALSE,0.125176623743027
"4125",0.399157495540567,0,FALSE,FALSE,FALSE,0.110578420641832
"4126",0.481253752067301,0.500228637040077,TRUE,FALSE,FALSE,0.0967876149108633
"4127",0.228695781851606,0,FALSE,FALSE,FALSE,0.143884658487514
"4128",0.0517037053581642,0.164729551682401,TRUE,FALSE,TRUE,0.10186940447893
"4129",0.109337324755487,0,FALSE,TRUE,FALSE,0.0588190401205793
"4130",0.0830348755872305,0.0998238822212443,TRUE,FALSE,FALSE,0.051416763686575
"4131",0.0917181743308902,0,FALSE,FALSE,FALSE,0.0510665849316865
"4132",0.184707752676465,0.61,TRUE,FALSE,FALSE,0.131209275801666
"4133",0.33073372405488,0,FALSE,FALSE,FALSE,0.0531865573721007
"4134",0.142805593543934,0,FALSE,FALSE,FALSE,0.0982225473970175
"4135",0.0587126556132009,0.514733899101401,TRUE,FALSE,TRUE,0.0789290172746405
"4136",0.180265880985266,0.315109318367342,TRUE,FALSE,FALSE,0.112868619244546
"4137",0.117328606036593,0,FALSE,TRUE,FALSE,0.0977570790331811
"4138",0.0637148421846433,0,FALSE,TRUE,FALSE,0.050214915163815
"4139",0.201261669913693,0.301443235475569,TRUE,FALSE,TRUE,0.107626237161458
"4140",0.070741585807747,0.369087934633717,TRUE,FALSE,FALSE,0.078901645867154
"4141",0.31194488764064,0.61,TRUE,FALSE,FALSE,0.0762276670895517
"4142",0.102052866627293,0.415959118185903,TRUE,FALSE,TRUE,0.132000411045738
"4143",0.200533721672911,0.330683219409548,TRUE,FALSE,FALSE,0.0529843640280888
"4144",0.336809365171939,0,FALSE,FALSE,FALSE,0.139227813202888
"4145",0.533112071469804,0.61,TRUE,FALSE,FALSE,0.116350253508426
"4146",0.230555350675088,0,FALSE,TRUE,FALSE,0.0689144278643653
"4147",0.113939002443934,0,FALSE,FALSE,FALSE,0.071153104538098
"4148",0.0516409897676821,0.233183304746285,TRUE,FALSE,FALSE,0.135955358343199
"4149",0.168978936693798,0,FALSE,TRUE,FALSE,0.145271051186137
"4150",0.326423535680859,0,FALSE,TRUE,FALSE,0.0855872904881835
"4151",0.202434094063938,0,FALSE,FALSE,FALSE,0.140714704198763
"4152",0.211868990421508,0.297057065825352,TRUE,FALSE,TRUE,0.108807597286068
"4153",0.183028238476189,0.210160800651647,TRUE,FALSE,FALSE,0.0760412615956739
"4154",0.241973469785457,0,FALSE,TRUE,FALSE,0.148917557671666
"4155",0.189108689091279,0.240975260075274,TRUE,FALSE,FALSE,0.117833452508785
"4156",0.0828762426904512,0.250772526204132,TRUE,FALSE,TRUE,0.0710869708098471
"4157",0.0527172875270518,0.61,TRUE,FALSE,FALSE,0.0781394192483276
"4158",0.205296870833263,0,FALSE,FALSE,FALSE,0.0885225153062493
"4159",0.307165114565457,0.555878073605671,TRUE,FALSE,TRUE,0.115148781356402
"4160",0.229727928140757,0.61,TRUE,FALSE,FALSE,0.0784572098404169
"4161",0.216595344620378,0,FALSE,TRUE,FALSE,0.0632460004650056
"4162",0.211496174607468,0,FALSE,TRUE,FALSE,0.134479301981628
"4163",0.19971283802297,0,FALSE,FALSE,FALSE,0.0958972826832905
"4164",0.124356178403832,0,FALSE,FALSE,FALSE,0.0728632133221254
"4165",0.175819080562823,0,FALSE,TRUE,FALSE,0.0685307590058073
"4166",0.183096887959564,0,FALSE,TRUE,FALSE,0.108395560202189
"4167",0.199402415147051,0,FALSE,FALSE,FALSE,0.133401640644297
"4168",0.0677348102193963,0.166097345583356,TRUE,FALSE,TRUE,0.0950930690160021
"4169",0.0697765717984644,0.319403923046775,TRUE,FALSE,FALSE,0.0777289296267554
"4170",0.0503037558350051,0.362748503591865,TRUE,FALSE,FALSE,0.0794918498955667
"4171",0.112389642742026,0.127171753859147,TRUE,FALSE,FALSE,0.0515577736776322
"4172",0.442266771116657,0.580340002898543,TRUE,FALSE,FALSE,0.0529493873706088
"4173",0.176716798247826,0,FALSE,TRUE,FALSE,0.128099544974975
"4174",0.265670810504402,0,FALSE,TRUE,FALSE,0.107987129199319
"4175",0.239220967653901,0,FALSE,TRUE,FALSE,0.146910918829963
"4176",0.0642013308467521,0.343682412044479,TRUE,FALSE,TRUE,0.0533287045080215
"4177",0.176963425497566,0,FALSE,FALSE,FALSE,0.143483913620003
"4178",0.181538088625707,0,FALSE,FALSE,FALSE,0.0614800401730463
"4179",0.243114726184125,0.365709486399493,TRUE,FALSE,TRUE,0.0893003755947575
"4180",0.403694991300459,0,FALSE,TRUE,FALSE,0.13804109741468
"4181",0.130547335856086,0.322459324426018,TRUE,FALSE,FALSE,0.087857987661846
"4182",0.231444377238838,0,FALSE,FALSE,FALSE,0.133142805378884
"4183",0.18408833858557,0,FALSE,FALSE,FALSE,0.130379909602925
"4184",0.123387546594423,0.152773420539642,TRUE,FALSE,TRUE,0.100465429341421
"4185",0.371624432227713,0.61,TRUE,FALSE,FALSE,0.0618272259598598
"4186",0.250982815741497,0.355766269098967,TRUE,FALSE,FALSE,0.0632984691299498
"4187",0.126062921886633,0,FALSE,TRUE,FALSE,0.0611264021135867
"4188",0.229766665329225,0,FALSE,FALSE,FALSE,0.052904791967012
"4189",0.162106996463588,0.3528774530394,TRUE,FALSE,FALSE,0.119544833968394
"4190",0.127115535433339,0.291022896789946,TRUE,FALSE,FALSE,0.0756660972489044
"4191",0.0570286947387881,0.125415839890234,TRUE,FALSE,FALSE,0.0532598500605673
"4192",0.382167125735131,0,FALSE,TRUE,FALSE,0.1014135803096
"4193",0.069462800353332,0,FALSE,FALSE,FALSE,0.0656949597178027
"4194",0.131484794123318,0,FALSE,TRUE,FALSE,0.123353266553022
"4195",0.110289454390295,0,FALSE,FALSE,FALSE,0.0828010904835537
"4196",0.0548916787743706,0.144012046956695,TRUE,FALSE,TRUE,0.055986960651353
"4197",0.0711098563839988,0.158396359998733,TRUE,FALSE,FALSE,0.146786185912788
"4198",0.307942960643693,0,FALSE,TRUE,FALSE,0.144732431811281
"4199",0.152113152802772,0.467367756881201,TRUE,FALSE,TRUE,0.0657641628757119
"4200",0.163878512554468,0.27197204642276,TRUE,FALSE,TRUE,0.141297200438567
"4201",0.419160646933462,0,FALSE,FALSE,FALSE,0.0556556687923148
"4202",0.0762566194151262,0.164196181964562,TRUE,FALSE,FALSE,0.142062294832431
"4203",0.25094655153752,0,FALSE,FALSE,FALSE,0.135587930376641
"4204",0.170839185360819,0,FALSE,FALSE,FALSE,0.103526451857761
"4205",0.541000325462954,0.61,TRUE,FALSE,FALSE,0.108665720093995
"4206",0.251089137129905,0.333134418810757,TRUE,FALSE,FALSE,0.090486445534043
"4207",0.481605646675858,0,FALSE,TRUE,FALSE,0.109812233829871
"4208",0.462939853276589,0.61,TRUE,FALSE,FALSE,0.058675887901336
"4209",0.149100164232645,0,FALSE,TRUE,FALSE,0.143062653904781
"4210",0.231957659637555,0,FALSE,FALSE,FALSE,0.0512136936187744
"4211",0.148506008590941,0.597208594428747,TRUE,FALSE,TRUE,0.12316440383438
"4212",0.339153478317894,0,FALSE,FALSE,FALSE,0.100804608711042
"4213",0.0585731769028152,0.150976305897348,TRUE,FALSE,FALSE,0.0836642639013007
"4214",0.178270562882195,0.61,TRUE,FALSE,FALSE,0.0560984281124547
"4215",0.0917323994466657,0,FALSE,TRUE,FALSE,0.0698329201433808
"4216",0.11320404288419,0.61,TRUE,FALSE,FALSE,0.0694679336156696
"4217",0.0746878136457244,0.0924473825868079,TRUE,FALSE,FALSE,0.0868303448194638
"4218",0.230071141443311,0,FALSE,TRUE,FALSE,0.0828058944549412
"4219",0.100720479491276,0.404713511303999,TRUE,FALSE,FALSE,0.0617677300004289
"4220",0.11407407348154,0.149192668055184,TRUE,FALSE,FALSE,0.0567571432562545
"4221",0.0523294728018231,0.61,TRUE,FALSE,FALSE,0.14522867447231
"4222",0.191681941458955,0,FALSE,FALSE,FALSE,0.0816841269377619
"4223",0.0808541691307847,0.131876531161187,TRUE,FALSE,FALSE,0.0536520116496831
"4224",0.329842037055641,0,FALSE,FALSE,FALSE,0.14506751880981
"4225",0.142348623248803,0.47226769920596,TRUE,FALSE,TRUE,0.145528291538358
"4226",0.0579345535117313,0.134743683108649,TRUE,FALSE,FALSE,0.0674129272578284
"4227",0.0691902317260367,0.155070550638347,TRUE,FALSE,FALSE,0.108102184999734
"4228",0.19477994737681,0,FALSE,FALSE,FALSE,0.103187949606217
"4229",0.150918415737137,0.259271368966438,TRUE,FALSE,FALSE,0.130583870573901
"4230",0.215255562333329,0,FALSE,FALSE,FALSE,0.0927851026179269
"4231",0.178338704641266,0.334941969788633,TRUE,FALSE,FALSE,0.0606830097502098
"4232",0.081775265262338,0.61,TRUE,FALSE,FALSE,0.114584498805925
"4233",0.237114602567857,0,FALSE,TRUE,FALSE,0.0882328851614147
"4234",0.304924216129759,0.61,TRUE,FALSE,FALSE,0.052556789224036
"4235",0.154878779935539,0,FALSE,TRUE,FALSE,0.0560620938893408
"4236",0.0806736267110734,0.214876008479584,TRUE,FALSE,TRUE,0.0732510260306299
"4237",0.120608568865406,0,FALSE,FALSE,FALSE,0.0844885756494477
"4238",0.136600942212316,0,FALSE,TRUE,FALSE,0.0977736078668386
"4239",0.0989567242795601,0,FALSE,FALSE,FALSE,0.0672654820373282
"4240",0.104056598407137,0,FALSE,TRUE,FALSE,0.064364899485372
"4241",0.370065420542792,0,FALSE,TRUE,FALSE,0.139367389981635
"4242",0.0864073895686011,0.164033665659381,TRUE,FALSE,FALSE,0.100517637003213
"4243",0.0519318638311985,0.418895414844155,TRUE,FALSE,FALSE,0.112610036088154
"4244",0.369667758516051,0,FALSE,TRUE,FALSE,0.0865900482982397
"4245",0.125242718166666,0.148155706631951,TRUE,FALSE,FALSE,0.097325033438392
"4246",0.117242179782084,0,FALSE,TRUE,FALSE,0.0541862325975671
"4247",0.156812582322838,0,FALSE,TRUE,FALSE,0.103585085668601
"4248",0.101037198313529,0.61,TRUE,FALSE,FALSE,0.110666961804964
"4249",0.235479344115517,0.485330698042761,TRUE,FALSE,FALSE,0.0870106094283983
"4250",0.155945823364891,0,FALSE,FALSE,FALSE,0.125599897303618
"4251",0.307288938798526,0,FALSE,TRUE,FALSE,0.105983239621855
"4252",0.149523152131587,0,FALSE,FALSE,FALSE,0.128693002136424
"4253",0.112243882440848,0,FALSE,TRUE,FALSE,0.100555615639314
"4254",0.149920384422876,0,FALSE,FALSE,FALSE,0.109487284696661
"4255",0.123815119774027,0,FALSE,FALSE,FALSE,0.0680978195508942
"4256",0.566928888687478,0,FALSE,FALSE,FALSE,0.080445517343469
"4257",0.61,0,FALSE,FALSE,FALSE,0.0678156115347519
"4258",0.144763729139936,0,FALSE,TRUE,FALSE,0.0794352593366057
"4259",0.205536711446268,0,FALSE,FALSE,FALSE,0.136923119216226
"4260",0.141356100525432,0.218174693777321,TRUE,FALSE,FALSE,0.0590204407228157
"4261",0.360960673782367,0,FALSE,TRUE,FALSE,0.122161820135079
"4262",0.311220227346168,0.61,TRUE,FALSE,FALSE,0.071087951771915
"4263",0.34405922338772,0,FALSE,TRUE,FALSE,0.129746262542903
"4264",0.225240488084158,0.283840428684418,TRUE,FALSE,FALSE,0.129827519971877
"4265",0.234050590940581,0.61,TRUE,FALSE,FALSE,0.149444775469601
"4266",0.361241938401964,0.61,TRUE,FALSE,FALSE,0.0936972615774721
"4267",0.115700435105656,0.43008721540682,TRUE,FALSE,FALSE,0.0928779017645866
"4268",0.157704117162724,0.521211397542055,TRUE,FALSE,TRUE,0.0846115606371313
